distorted_path,reference_path,mos
distorted_images/i13_12_4.bmp,reference_images/i13.bmp,5.2619
distorted_images/i13_12_5.bmp,reference_images/i13.bmp,5.047619999999998
distorted_images/i13_13_1.bmp,reference_images/i13.bmp,5.4186
distorted_images/i13_13_2.bmp,reference_images/i13.bmp,4.92857
distorted_images/i13_13_3.bmp,reference_images/i13.bmp,4.7907
distorted_images/i13_13_4.bmp,reference_images/i13.bmp,3.63415
distorted_images/i13_13_5.bmp,reference_images/i13.bmp,2.40476
distorted_images/i13_14_1.bmp,reference_images/i13.bmp,5.64286
distorted_images/i13_14_2.bmp,reference_images/i13.bmp,5.40476
distorted_images/i13_14_3.bmp,reference_images/i13.bmp,5.7381
distorted_images/i13_14_4.bmp,reference_images/i13.bmp,5.02326
distorted_images/i13_14_5.bmp,reference_images/i13.bmp,3.97619
distorted_images/i13_15_1.bmp,reference_images/i13.bmp,2.73171
distorted_images/i13_15_2.bmp,reference_images/i13.bmp,2.87805
distorted_images/i13_15_3.bmp,reference_images/i13.bmp,3.04762
distorted_images/i13_15_4.bmp,reference_images/i13.bmp,3.5714300000000003
distorted_images/i13_15_5.bmp,reference_images/i13.bmp,3.70732
distorted_images/i13_16_1.bmp,reference_images/i13.bmp,5.60465
distorted_images/i13_16_2.bmp,reference_images/i13.bmp,5.27907
distorted_images/i13_16_3.bmp,reference_images/i13.bmp,5.439019999999998
distorted_images/i13_16_4.bmp,reference_images/i13.bmp,4.292680000000002
distorted_images/i13_16_5.bmp,reference_images/i13.bmp,4.44186
distorted_images/i13_17_1.bmp,reference_images/i13.bmp,4.48837
distorted_images/i13_17_2.bmp,reference_images/i13.bmp,6.627910000000001
distorted_images/i13_17_3.bmp,reference_images/i13.bmp,3.72093
distorted_images/i13_17_4.bmp,reference_images/i13.bmp,6.48837
distorted_images/i13_17_5.bmp,reference_images/i13.bmp,2.58537
distorted_images/i13_18_1.bmp,reference_images/i13.bmp,3.95122
distorted_images/i13_18_2.bmp,reference_images/i13.bmp,3.74419
distorted_images/i13_18_3.bmp,reference_images/i13.bmp,3.14286
distorted_images/i13_18_4.bmp,reference_images/i13.bmp,2.84615
distorted_images/i13_18_5.bmp,reference_images/i13.bmp,2.73171
distorted_images/i13_19_1.bmp,reference_images/i13.bmp,5.2439
distorted_images/i13_19_2.bmp,reference_images/i13.bmp,5.2619
distorted_images/i13_19_3.bmp,reference_images/i13.bmp,5.32558
distorted_images/i13_19_4.bmp,reference_images/i13.bmp,4.5122
distorted_images/i13_19_5.bmp,reference_images/i13.bmp,4.16279
distorted_images/i13_20_1.bmp,reference_images/i13.bmp,5.67442
distorted_images/i13_20_2.bmp,reference_images/i13.bmp,5.09524
distorted_images/i13_20_3.bmp,reference_images/i13.bmp,5.52381
distorted_images/i13_20_4.bmp,reference_images/i13.bmp,5.28571
distorted_images/i13_20_5.bmp,reference_images/i13.bmp,5.2325599999999985
distorted_images/i13_21_1.bmp,reference_images/i13.bmp,5.65116
distorted_images/i13_21_2.bmp,reference_images/i13.bmp,5.547619999999998
distorted_images/i13_21_3.bmp,reference_images/i13.bmp,5.09524
distorted_images/i13_21_4.bmp,reference_images/i13.bmp,4.72093
distorted_images/i13_21_5.bmp,reference_images/i13.bmp,3.4761900000000003
distorted_images/i13_22_1.bmp,reference_images/i13.bmp,5.42857
distorted_images/i13_22_2.bmp,reference_images/i13.bmp,4.78049
distorted_images/i13_22_3.bmp,reference_images/i13.bmp,3.97674
distorted_images/i13_22_4.bmp,reference_images/i13.bmp,2.93023
distorted_images/i13_22_5.bmp,reference_images/i13.bmp,2.4186
distorted_images/i13_23_1.bmp,reference_images/i13.bmp,5.65116
distorted_images/i13_23_2.bmp,reference_images/i13.bmp,5.39535
distorted_images/i13_23_3.bmp,reference_images/i13.bmp,5.45
distorted_images/i13_23_4.bmp,reference_images/i13.bmp,5.04651
distorted_images/i13_23_5.bmp,reference_images/i13.bmp,5.2093
distorted_images/i13_24_1.bmp,reference_images/i13.bmp,5.44186
distorted_images/i13_24_2.bmp,reference_images/i13.bmp,5.19048
distorted_images/i13_24_3.bmp,reference_images/i13.bmp,4.39535
distorted_images/i13_24_4.bmp,reference_images/i13.bmp,3.86047
distorted_images/i13_24_5.bmp,reference_images/i13.bmp,2.88095
distorted_images/i14_01_1.bmp,reference_images/i14.bmp,5.89189
distorted_images/i14_01_2.bmp,reference_images/i14.bmp,5.69444
distorted_images/i14_01_3.bmp,reference_images/i14.bmp,4.77778
distorted_images/i14_01_4.bmp,reference_images/i14.bmp,4.31429
distorted_images/i14_01_5.bmp,reference_images/i14.bmp,3.75
distorted_images/i14_02_1.bmp,reference_images/i14.bmp,5.97297
distorted_images/i14_02_2.bmp,reference_images/i14.bmp,5.91667
distorted_images/i14_02_3.bmp,reference_images/i14.bmp,5.7714300000000005
distorted_images/i14_02_4.bmp,reference_images/i14.bmp,5.13889
distorted_images/i14_02_5.bmp,reference_images/i14.bmp,4.52778
distorted_images/i14_03_1.bmp,reference_images/i14.bmp,5.19444
distorted_images/i14_03_2.bmp,reference_images/i14.bmp,4.43243
distorted_images/i14_03_3.bmp,reference_images/i14.bmp,3.77778
distorted_images/i14_03_4.bmp,reference_images/i14.bmp,3.08333
distorted_images/i14_03_5.bmp,reference_images/i14.bmp,2.59459
distorted_images/i14_04_1.bmp,reference_images/i14.bmp,6.028569999999998
distorted_images/i14_04_2.bmp,reference_images/i14.bmp,5.63889
distorted_images/i14_04_3.bmp,reference_images/i14.bmp,5.5
distorted_images/i14_04_4.bmp,reference_images/i14.bmp,4.65714
distorted_images/i14_04_5.bmp,reference_images/i14.bmp,4.02778
distorted_images/i14_05_1.bmp,reference_images/i14.bmp,6.05405
distorted_images/i14_05_2.bmp,reference_images/i14.bmp,5.59459
distorted_images/i14_05_3.bmp,reference_images/i14.bmp,4.97222
distorted_images/i14_05_4.bmp,reference_images/i14.bmp,4.16216
distorted_images/i14_05_5.bmp,reference_images/i14.bmp,3.02703
distorted_images/i14_06_1.bmp,reference_images/i14.bmp,5.08333
distorted_images/i14_06_2.bmp,reference_images/i14.bmp,4.33333
distorted_images/i14_06_3.bmp,reference_images/i14.bmp,4.02778
distorted_images/i14_06_4.bmp,reference_images/i14.bmp,3.77778
distorted_images/i14_06_5.bmp,reference_images/i14.bmp,3.16667
distorted_images/i14_07_1.bmp,reference_images/i14.bmp,5.72222
distorted_images/i14_07_2.bmp,reference_images/i14.bmp,5.44444
distorted_images/i14_07_3.bmp,reference_images/i14.bmp,4.27778
distorted_images/i14_07_4.bmp,reference_images/i14.bmp,3.61111
distorted_images/i14_07_5.bmp,reference_images/i14.bmp,2.91892
distorted_images/i14_08_1.bmp,reference_images/i14.bmp,5.43243
distorted_images/i14_08_2.bmp,reference_images/i14.bmp,4.55556
distorted_images/i14_08_3.bmp,reference_images/i14.bmp,3.4864900000000003
distorted_images/i14_08_4.bmp,reference_images/i14.bmp,2.8378400000000004
distorted_images/i14_08_5.bmp,reference_images/i14.bmp,1.59459
distorted_images/i14_09_1.bmp,reference_images/i14.bmp,6.05405
distorted_images/i14_09_2.bmp,reference_images/i14.bmp,5.89189
distorted_images/i14_09_3.bmp,reference_images/i14.bmp,4.5
distorted_images/i14_09_4.bmp,reference_images/i14.bmp,2.89189
distorted_images/i14_09_5.bmp,reference_images/i14.bmp,1.75
distorted_images/i14_10_1.bmp,reference_images/i14.bmp,5.77778
distorted_images/i14_10_2.bmp,reference_images/i14.bmp,5.16667
distorted_images/i14_10_3.bmp,reference_images/i14.bmp,4.25
distorted_images/i14_10_4.bmp,reference_images/i14.bmp,3.05556
distorted_images/i14_10_5.bmp,reference_images/i14.bmp,1.86111
distorted_images/i14_11_1.bmp,reference_images/i14.bmp,5.97297
distorted_images/i14_11_2.bmp,reference_images/i14.bmp,5.47222
distorted_images/i14_11_3.bmp,reference_images/i14.bmp,4.24324
distorted_images/i14_11_4.bmp,reference_images/i14.bmp,3.08333
distorted_images/i14_11_5.bmp,reference_images/i14.bmp,1.28571
distorted_images/i14_12_1.bmp,reference_images/i14.bmp,5.81081
distorted_images/i14_12_2.bmp,reference_images/i14.bmp,5.64706
distorted_images/i14_12_3.bmp,reference_images/i14.bmp,4.05714
distorted_images/i14_12_4.bmp,reference_images/i14.bmp,4.13514
distorted_images/i14_12_5.bmp,reference_images/i14.bmp,3.18919
distorted_images/i14_13_1.bmp,reference_images/i14.bmp,5.02703
distorted_images/i14_13_2.bmp,reference_images/i14.bmp,4.52778
distorted_images/i14_13_3.bmp,reference_images/i14.bmp,3.62162
distorted_images/i14_13_4.bmp,reference_images/i14.bmp,3.08333
distorted_images/i14_13_5.bmp,reference_images/i14.bmp,1.91667
distorted_images/i14_14_1.bmp,reference_images/i14.bmp,6.05405
distorted_images/i14_14_2.bmp,reference_images/i14.bmp,5.7027
distorted_images/i14_14_3.bmp,reference_images/i14.bmp,4.69444
distorted_images/i14_14_4.bmp,reference_images/i14.bmp,4.16667
distorted_images/i14_14_5.bmp,reference_images/i14.bmp,3.37143
distorted_images/i14_15_1.bmp,reference_images/i14.bmp,2.94595
distorted_images/i14_15_2.bmp,reference_images/i14.bmp,3.35135
distorted_images/i14_15_3.bmp,reference_images/i14.bmp,3.52941
distorted_images/i14_15_4.bmp,reference_images/i14.bmp,3.62162
distorted_images/i14_15_5.bmp,reference_images/i14.bmp,3.97297
distorted_images/i14_16_1.bmp,reference_images/i14.bmp,5.7714300000000005
distorted_images/i14_16_2.bmp,reference_images/i14.bmp,5.97297
distorted_images/i14_16_3.bmp,reference_images/i14.bmp,5.30556
distorted_images/i14_16_4.bmp,reference_images/i14.bmp,5.17143
distorted_images/i14_16_5.bmp,reference_images/i14.bmp,4.028569999999998
distorted_images/i14_17_1.bmp,reference_images/i14.bmp,5.40541
distorted_images/i14_17_2.bmp,reference_images/i14.bmp,6.43243
distorted_images/i14_17_3.bmp,reference_images/i14.bmp,4.13889
distorted_images/i14_17_4.bmp,reference_images/i14.bmp,5.91892
distorted_images/i14_17_5.bmp,reference_images/i14.bmp,3.24324
distorted_images/i14_18_1.bmp,reference_images/i14.bmp,5.37143
distorted_images/i14_18_2.bmp,reference_images/i14.bmp,5.13889
distorted_images/i14_18_3.bmp,reference_images/i14.bmp,4.66667
distorted_images/i14_18_4.bmp,reference_images/i14.bmp,4.14706
distorted_images/i14_18_5.bmp,reference_images/i14.bmp,3.75
distorted_images/i14_19_1.bmp,reference_images/i14.bmp,5.37143
distorted_images/i14_19_2.bmp,reference_images/i14.bmp,5.11111
distorted_images/i14_19_3.bmp,reference_images/i14.bmp,4.97222
distorted_images/i14_19_4.bmp,reference_images/i14.bmp,3.91429
distorted_images/i14_19_5.bmp,reference_images/i14.bmp,3.22857
distorted_images/i14_20_1.bmp,reference_images/i14.bmp,5.72222
distorted_images/i14_20_2.bmp,reference_images/i14.bmp,5.59459
distorted_images/i14_20_3.bmp,reference_images/i14.bmp,5.41667
distorted_images/i14_20_4.bmp,reference_images/i14.bmp,4.19444
distorted_images/i14_20_5.bmp,reference_images/i14.bmp,3.27027
distorted_images/i14_21_1.bmp,reference_images/i14.bmp,5.2973
distorted_images/i14_21_2.bmp,reference_images/i14.bmp,5.16667
distorted_images/i14_21_3.bmp,reference_images/i14.bmp,4.54054
distorted_images/i14_21_4.bmp,reference_images/i14.bmp,3.75
distorted_images/i14_21_5.bmp,reference_images/i14.bmp,2.64865
distorted_images/i14_22_1.bmp,reference_images/i14.bmp,5.40541
distorted_images/i14_22_2.bmp,reference_images/i14.bmp,5.37143
distorted_images/i14_22_3.bmp,reference_images/i14.bmp,5.05556
distorted_images/i14_22_4.bmp,reference_images/i14.bmp,3.97143
distorted_images/i14_22_5.bmp,reference_images/i14.bmp,3.2777800000000004
distorted_images/i14_23_1.bmp,reference_images/i14.bmp,6.02778
distorted_images/i14_23_2.bmp,reference_images/i14.bmp,6.02703
distorted_images/i14_23_3.bmp,reference_images/i14.bmp,5.61111
distorted_images/i14_23_4.bmp,reference_images/i14.bmp,5.0
distorted_images/i14_23_5.bmp,reference_images/i14.bmp,2.77778
distorted_images/i14_24_1.bmp,reference_images/i14.bmp,6.13514
distorted_images/i14_24_2.bmp,reference_images/i14.bmp,5.58333
distorted_images/i14_24_3.bmp,reference_images/i14.bmp,4.44444
distorted_images/i14_24_4.bmp,reference_images/i14.bmp,3.18919
distorted_images/i14_24_5.bmp,reference_images/i14.bmp,0.91892
distorted_images/i15_01_1.bmp,reference_images/i15.bmp,5.82222
distorted_images/i15_01_2.bmp,reference_images/i15.bmp,5.06818
distorted_images/i15_01_3.bmp,reference_images/i15.bmp,4.95556
distorted_images/i15_01_4.bmp,reference_images/i15.bmp,4.27907
distorted_images/i15_01_5.bmp,reference_images/i15.bmp,3.91111
distorted_images/i15_02_1.bmp,reference_images/i15.bmp,6.09091
distorted_images/i15_02_2.bmp,reference_images/i15.bmp,5.81818
distorted_images/i15_02_3.bmp,reference_images/i15.bmp,5.63636
distorted_images/i15_02_4.bmp,reference_images/i15.bmp,4.88636
distorted_images/i15_02_5.bmp,reference_images/i15.bmp,4.63636
distorted_images/i15_03_1.bmp,reference_images/i15.bmp,4.32558
distorted_images/i15_03_2.bmp,reference_images/i15.bmp,3.81395
distorted_images/i15_03_3.bmp,reference_images/i15.bmp,3.61364
distorted_images/i15_03_4.bmp,reference_images/i15.bmp,3.17778
distorted_images/i15_03_5.bmp,reference_images/i15.bmp,2.62791
distorted_images/i15_04_1.bmp,reference_images/i15.bmp,6.02273
distorted_images/i15_04_2.bmp,reference_images/i15.bmp,6.04444
distorted_images/i15_04_3.bmp,reference_images/i15.bmp,5.83721
distorted_images/i15_04_4.bmp,reference_images/i15.bmp,5.77778
distorted_images/i15_04_5.bmp,reference_images/i15.bmp,4.97727
distorted_images/i15_05_1.bmp,reference_images/i15.bmp,5.78571
distorted_images/i15_05_2.bmp,reference_images/i15.bmp,5.65116
distorted_images/i15_05_3.bmp,reference_images/i15.bmp,5.11364
distorted_images/i15_05_4.bmp,reference_images/i15.bmp,4.06818
distorted_images/i15_05_5.bmp,reference_images/i15.bmp,3.3181800000000004
distorted_images/i15_06_1.bmp,reference_images/i15.bmp,4.43182
distorted_images/i15_06_2.bmp,reference_images/i15.bmp,4.17778
distorted_images/i15_06_3.bmp,reference_images/i15.bmp,3.97674
distorted_images/i15_06_4.bmp,reference_images/i15.bmp,3.36364
distorted_images/i15_06_5.bmp,reference_images/i15.bmp,3.17778
distorted_images/i15_07_1.bmp,reference_images/i15.bmp,4.81395
distorted_images/i15_07_2.bmp,reference_images/i15.bmp,3.93023
distorted_images/i15_07_3.bmp,reference_images/i15.bmp,3.61364
distorted_images/i15_07_4.bmp,reference_images/i15.bmp,2.91111
distorted_images/i15_07_5.bmp,reference_images/i15.bmp,2.44444
distorted_images/i15_08_1.bmp,reference_images/i15.bmp,5.95556
distorted_images/i15_08_2.bmp,reference_images/i15.bmp,6.0666699999999985
distorted_images/i15_08_3.bmp,reference_images/i15.bmp,5.13636
distorted_images/i15_08_4.bmp,reference_images/i15.bmp,3.93182
distorted_images/i15_08_5.bmp,reference_images/i15.bmp,3.36364
distorted_images/i15_09_1.bmp,reference_images/i15.bmp,5.93023
distorted_images/i15_09_2.bmp,reference_images/i15.bmp,5.54545
distorted_images/i15_09_3.bmp,reference_images/i15.bmp,4.69767
distorted_images/i15_09_4.bmp,reference_images/i15.bmp,3.74419
distorted_images/i15_09_5.bmp,reference_images/i15.bmp,2.5
distorted_images/i15_10_1.bmp,reference_images/i15.bmp,5.77778
distorted_images/i15_10_2.bmp,reference_images/i15.bmp,5.70455
distorted_images/i15_10_3.bmp,reference_images/i15.bmp,4.6
distorted_images/i15_10_4.bmp,reference_images/i15.bmp,3.17778
distorted_images/i15_10_5.bmp,reference_images/i15.bmp,1.86667
distorted_images/i15_11_1.bmp,reference_images/i15.bmp,5.8444400000000005
distorted_images/i15_11_2.bmp,reference_images/i15.bmp,4.4
distorted_images/i15_11_3.bmp,reference_images/i15.bmp,3.04878
distorted_images/i15_11_4.bmp,reference_images/i15.bmp,2.0
distorted_images/i15_11_5.bmp,reference_images/i15.bmp,0.6511600000000001
distorted_images/i15_12_1.bmp,reference_images/i15.bmp,5.66667
distorted_images/i15_12_2.bmp,reference_images/i15.bmp,5.40909
distorted_images/i15_12_3.bmp,reference_images/i15.bmp,4.22222
distorted_images/i15_12_4.bmp,reference_images/i15.bmp,3.2
distorted_images/i15_12_5.bmp,reference_images/i15.bmp,2.56818
distorted_images/i15_13_1.bmp,reference_images/i15.bmp,4.84091
distorted_images/i15_13_2.bmp,reference_images/i15.bmp,3.76744
distorted_images/i15_13_3.bmp,reference_images/i15.bmp,3.34884
distorted_images/i15_13_4.bmp,reference_images/i15.bmp,2.86364
distorted_images/i15_13_5.bmp,reference_images/i15.bmp,2.11364
distorted_images/i15_14_1.bmp,reference_images/i15.bmp,5.59091
distorted_images/i15_14_2.bmp,reference_images/i15.bmp,6.15556
distorted_images/i15_14_3.bmp,reference_images/i15.bmp,5.95556
distorted_images/i15_14_4.bmp,reference_images/i15.bmp,5.02381
distorted_images/i15_14_5.bmp,reference_images/i15.bmp,3.79545
distorted_images/i15_15_1.bmp,reference_images/i15.bmp,3.88636
distorted_images/i15_15_2.bmp,reference_images/i15.bmp,4.02273
distorted_images/i15_15_3.bmp,reference_images/i15.bmp,3.95455
distorted_images/i15_15_4.bmp,reference_images/i15.bmp,4.13636
distorted_images/i15_15_5.bmp,reference_images/i15.bmp,4.95455
distorted_images/i15_16_1.bmp,reference_images/i15.bmp,6.22727
distorted_images/i15_16_2.bmp,reference_images/i15.bmp,5.90698
distorted_images/i15_16_3.bmp,reference_images/i15.bmp,5.4222199999999985
distorted_images/i15_16_4.bmp,reference_images/i15.bmp,5.38636
distorted_images/i15_16_5.bmp,reference_images/i15.bmp,4.02326
distorted_images/i15_17_1.bmp,reference_images/i15.bmp,5.93182
distorted_images/i15_17_2.bmp,reference_images/i15.bmp,6.66667
distorted_images/i15_17_3.bmp,reference_images/i15.bmp,5.0
distorted_images/i15_17_4.bmp,reference_images/i15.bmp,6.31111
distorted_images/i15_17_5.bmp,reference_images/i15.bmp,3.82222
distorted_images/i15_18_1.bmp,reference_images/i15.bmp,5.15556
distorted_images/i15_18_2.bmp,reference_images/i15.bmp,4.81395
distorted_images/i15_18_3.bmp,reference_images/i15.bmp,4.37209
distorted_images/i15_18_4.bmp,reference_images/i15.bmp,4.09091
distorted_images/i15_18_5.bmp,reference_images/i15.bmp,3.76744
distorted_images/i15_19_1.bmp,reference_images/i15.bmp,5.90909
distorted_images/i15_19_2.bmp,reference_images/i15.bmp,5.33333
distorted_images/i15_19_3.bmp,reference_images/i15.bmp,4.72093
distorted_images/i15_19_4.bmp,reference_images/i15.bmp,4.37209
distorted_images/i15_19_5.bmp,reference_images/i15.bmp,3.91111
distorted_images/i15_20_1.bmp,reference_images/i15.bmp,6.32558
distorted_images/i15_20_2.bmp,reference_images/i15.bmp,5.64444
distorted_images/i15_20_3.bmp,reference_images/i15.bmp,4.7441900000000015
distorted_images/i15_20_4.bmp,reference_images/i15.bmp,3.13333
distorted_images/i15_20_5.bmp,reference_images/i15.bmp,2.44444
distorted_images/i15_21_1.bmp,reference_images/i15.bmp,5.22727
distorted_images/i15_21_2.bmp,reference_images/i15.bmp,4.55556
distorted_images/i15_21_3.bmp,reference_images/i15.bmp,3.91111
distorted_images/i15_21_4.bmp,reference_images/i15.bmp,3.11364
distorted_images/i15_21_5.bmp,reference_images/i15.bmp,2.30233
distorted_images/i15_22_1.bmp,reference_images/i15.bmp,6.33333
distorted_images/i15_22_2.bmp,reference_images/i15.bmp,5.8
distorted_images/i15_22_3.bmp,reference_images/i15.bmp,5.38636
distorted_images/i15_22_4.bmp,reference_images/i15.bmp,4.4888900000000005
distorted_images/i15_22_5.bmp,reference_images/i15.bmp,3.71111
distorted_images/i15_23_1.bmp,reference_images/i15.bmp,5.90909
distorted_images/i15_23_2.bmp,reference_images/i15.bmp,5.90909
distorted_images/i15_23_3.bmp,reference_images/i15.bmp,5.36364
distorted_images/i15_23_4.bmp,reference_images/i15.bmp,4.47727
distorted_images/i15_23_5.bmp,reference_images/i15.bmp,3.37209
distorted_images/i15_24_1.bmp,reference_images/i15.bmp,5.77273
distorted_images/i15_24_2.bmp,reference_images/i15.bmp,4.81395
distorted_images/i15_24_3.bmp,reference_images/i15.bmp,3.22727
distorted_images/i15_24_4.bmp,reference_images/i15.bmp,1.88636
distorted_images/i15_24_5.bmp,reference_images/i15.bmp,0.72727
distorted_images/i16_01_1.bmp,reference_images/i16.bmp,5.61538
distorted_images/i16_01_2.bmp,reference_images/i16.bmp,5.65
distorted_images/i16_01_3.bmp,reference_images/i16.bmp,5.02632
distorted_images/i16_01_4.bmp,reference_images/i16.bmp,4.15385
distorted_images/i16_01_5.bmp,reference_images/i16.bmp,3.94872
distorted_images/i16_02_1.bmp,reference_images/i16.bmp,5.9
distorted_images/i16_02_2.bmp,reference_images/i16.bmp,6.15
distorted_images/i16_02_3.bmp,reference_images/i16.bmp,5.575
distorted_images/i16_02_4.bmp,reference_images/i16.bmp,5.2
distorted_images/i16_02_5.bmp,reference_images/i16.bmp,4.61538
distorted_images/i16_03_1.bmp,reference_images/i16.bmp,4.74359
distorted_images/i16_03_2.bmp,reference_images/i16.bmp,4.07895
distorted_images/i16_03_3.bmp,reference_images/i16.bmp,3.69231
distorted_images/i16_03_4.bmp,reference_images/i16.bmp,3.23684
distorted_images/i16_03_5.bmp,reference_images/i16.bmp,2.79487
distorted_images/i16_04_1.bmp,reference_images/i16.bmp,5.825
distorted_images/i16_04_2.bmp,reference_images/i16.bmp,5.82051
distorted_images/i16_04_3.bmp,reference_images/i16.bmp,5.75
distorted_images/i16_04_4.bmp,reference_images/i16.bmp,5.12821
distorted_images/i16_04_5.bmp,reference_images/i16.bmp,4.61538
distorted_images/i16_05_1.bmp,reference_images/i16.bmp,5.8
distorted_images/i16_05_2.bmp,reference_images/i16.bmp,5.61538
distorted_images/i16_05_3.bmp,reference_images/i16.bmp,5.23077
distorted_images/i16_05_4.bmp,reference_images/i16.bmp,4.35
distorted_images/i16_05_5.bmp,reference_images/i16.bmp,3.39474
distorted_images/i16_06_1.bmp,reference_images/i16.bmp,5.28205
distorted_images/i16_06_2.bmp,reference_images/i16.bmp,4.82051
distorted_images/i16_06_3.bmp,reference_images/i16.bmp,4.53846
distorted_images/i16_06_4.bmp,reference_images/i16.bmp,3.97368
distorted_images/i16_06_5.bmp,reference_images/i16.bmp,3.58974
distorted_images/i16_07_1.bmp,reference_images/i16.bmp,5.475
distorted_images/i16_07_2.bmp,reference_images/i16.bmp,4.75
distorted_images/i16_07_3.bmp,reference_images/i16.bmp,4.35
distorted_images/i16_07_4.bmp,reference_images/i16.bmp,3.66667
distorted_images/i16_07_5.bmp,reference_images/i16.bmp,3.10256
distorted_images/i16_08_1.bmp,reference_images/i16.bmp,5.82051
distorted_images/i16_08_2.bmp,reference_images/i16.bmp,5.225
distorted_images/i16_08_3.bmp,reference_images/i16.bmp,4.275
distorted_images/i16_08_4.bmp,reference_images/i16.bmp,3.615380000000001
distorted_images/i16_08_5.bmp,reference_images/i16.bmp,2.925
distorted_images/i16_09_1.bmp,reference_images/i16.bmp,6.02564
distorted_images/i16_09_2.bmp,reference_images/i16.bmp,5.76923
distorted_images/i16_09_3.bmp,reference_images/i16.bmp,4.58974
distorted_images/i16_09_4.bmp,reference_images/i16.bmp,3.12821
distorted_images/i16_09_5.bmp,reference_images/i16.bmp,2.34211
distorted_images/i16_10_1.bmp,reference_images/i16.bmp,5.9
distorted_images/i16_10_2.bmp,reference_images/i16.bmp,5.76923
distorted_images/i16_10_3.bmp,reference_images/i16.bmp,5.25641
distorted_images/i16_10_4.bmp,reference_images/i16.bmp,3.615380000000001
distorted_images/i16_10_5.bmp,reference_images/i16.bmp,2.4615400000000003
distorted_images/i16_11_1.bmp,reference_images/i16.bmp,5.875
distorted_images/i16_11_2.bmp,reference_images/i16.bmp,5.075
distorted_images/i16_11_3.bmp,reference_images/i16.bmp,2.89744
distorted_images/i16_11_4.bmp,reference_images/i16.bmp,2.075
distorted_images/i16_11_5.bmp,reference_images/i16.bmp,0.95
distorted_images/i16_12_1.bmp,reference_images/i16.bmp,5.875
distorted_images/i16_12_2.bmp,reference_images/i16.bmp,5.575
distorted_images/i16_12_3.bmp,reference_images/i16.bmp,4.925
distorted_images/i16_12_4.bmp,reference_images/i16.bmp,3.28205
distorted_images/i16_12_5.bmp,reference_images/i16.bmp,2.6
distorted_images/i16_13_1.bmp,reference_images/i16.bmp,4.6
distorted_images/i16_13_2.bmp,reference_images/i16.bmp,3.81579
distorted_images/i16_13_3.bmp,reference_images/i16.bmp,4.46154
distorted_images/i16_13_4.bmp,reference_images/i16.bmp,3.05128
distorted_images/i16_13_5.bmp,reference_images/i16.bmp,3.625
distorted_images/i16_14_1.bmp,reference_images/i16.bmp,5.76923
distorted_images/i16_14_2.bmp,reference_images/i16.bmp,6.1315800000000005
distorted_images/i16_14_3.bmp,reference_images/i16.bmp,5.61538
distorted_images/i16_14_4.bmp,reference_images/i16.bmp,5.52632
distorted_images/i16_14_5.bmp,reference_images/i16.bmp,4.575
distorted_images/i16_15_1.bmp,reference_images/i16.bmp,3.41026
distorted_images/i16_15_2.bmp,reference_images/i16.bmp,3.53846
distorted_images/i16_15_3.bmp,reference_images/i16.bmp,3.475
distorted_images/i16_15_4.bmp,reference_images/i16.bmp,3.65
distorted_images/i16_15_5.bmp,reference_images/i16.bmp,4.02632
distorted_images/i16_16_1.bmp,reference_images/i16.bmp,5.9230800000000015
distorted_images/i16_16_2.bmp,reference_images/i16.bmp,6.275
distorted_images/i16_16_3.bmp,reference_images/i16.bmp,5.68421
distorted_images/i16_16_4.bmp,reference_images/i16.bmp,5.75
distorted_images/i16_16_5.bmp,reference_images/i16.bmp,4.61538
distorted_images/i16_17_1.bmp,reference_images/i16.bmp,5.825
distorted_images/i16_17_2.bmp,reference_images/i16.bmp,7.1
distorted_images/i16_17_3.bmp,reference_images/i16.bmp,4.75
distorted_images/i16_17_4.bmp,reference_images/i16.bmp,6.65
distorted_images/i16_17_5.bmp,reference_images/i16.bmp,3.35897
distorted_images/i16_18_1.bmp,reference_images/i16.bmp,4.6
distorted_images/i16_18_2.bmp,reference_images/i16.bmp,4.3947400000000005
distorted_images/i16_18_3.bmp,reference_images/i16.bmp,4.05
distorted_images/i16_18_4.bmp,reference_images/i16.bmp,3.92308
distorted_images/i16_18_5.bmp,reference_images/i16.bmp,3.94737
distorted_images/i16_19_1.bmp,reference_images/i16.bmp,5.575
distorted_images/i16_19_2.bmp,reference_images/i16.bmp,5.375
distorted_images/i16_19_3.bmp,reference_images/i16.bmp,4.61538
distorted_images/i16_19_4.bmp,reference_images/i16.bmp,4.15385
distorted_images/i16_19_5.bmp,reference_images/i16.bmp,3.66667
distorted_images/i16_20_1.bmp,reference_images/i16.bmp,6.0769199999999985
distorted_images/i16_20_2.bmp,reference_images/i16.bmp,5.74359
distorted_images/i16_20_3.bmp,reference_images/i16.bmp,5.18421
distorted_images/i16_20_4.bmp,reference_images/i16.bmp,4.125
distorted_images/i16_20_5.bmp,reference_images/i16.bmp,3.58974
distorted_images/i16_21_1.bmp,reference_images/i16.bmp,5.825
distorted_images/i16_21_2.bmp,reference_images/i16.bmp,5.46154
distorted_images/i16_21_3.bmp,reference_images/i16.bmp,4.25641
distorted_images/i16_21_4.bmp,reference_images/i16.bmp,3.76923
distorted_images/i16_21_5.bmp,reference_images/i16.bmp,1.84615
distorted_images/i16_22_1.bmp,reference_images/i16.bmp,5.61538
distorted_images/i16_22_2.bmp,reference_images/i16.bmp,5.35
